loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,credit_category
3451,4,Graduate,No,700000,1800000,18,728,400000,1300000,2200000,600000,Approved,4500000,Excellent
3452,0,Not Graduate,No,7400000,25500000,6,463,2300000,5600000,26800000,8400000,Rejected,43100000,Poor
3453,5,Not Graduate,Yes,2300000,5000000,10,431,300000,3700000,8700000,2900000,Rejected,15600000,Poor
3454,1,Graduate,Yes,600000,1900000,8,445,1200000,100000,1600000,300000,Rejected,3200000,Poor
3455,5,Graduate,No,1000000,3000000,4,896,2800000,1100000,2000000,1100000,Approved,7000000,
3456,1,Not Graduate,Yes,2200000,5200000,8,420,2900000,100000,5000000,2300000,Rejected,10300000,Poor
3457,1,Not Graduate,No,8000000,30900000,2,315,23500000,1200000,19500000,7300000,Approved,51500000,Poor
3458,4,Not Graduate,No,8600000,20900000,10,867,24300000,7200000,23700000,9900000,Approved,65100000,
3459,3,Not Graduate,Yes,7500000,26000000,2,342,13900000,1900000,26900000,11200000,Approved,53900000,Poor
3460,5,Not Graduate,Yes,5200000,11800000,18,711,14300000,5100000,15500000,4500000,Approved,39400000,Excellent
3461,2,Not Graduate,No,7900000,20900000,2,723,1700000,1800000,16300000,7100000,Approved,26900000,Excellent
3462,1,Graduate,Yes,4200000,11300000,4,704,4700000,2800000,14900000,4000000,Approved,26400000,Excellent
3463,0,Graduate,No,6500000,20200000,16,842,8300000,12200000,14300000,9600000,Approved,44400000,Excellent
3464,0,Graduate,Yes,7400000,15200000,12,600,6200000,8500000,18800000,4100000,Approved,37600000,Fair
3465,3,Not Graduate,No,9100000,25600000,12,688,8900000,16300000,27900000,11100000,Approved,64200000,Good
3466,0,Not Graduate,No,800000,2300000,16,739,1800000,600000,2000000,400000,Approved,4800000,Excellent
3467,1,Graduate,Yes,800000,2800000,10,798,1300000,1300000,2500000,400000,Approved,5500000,Excellent
3468,5,Graduate,Yes,4100000,9900000,4,319,7600000,7400000,12000000,5500000,Rejected,32500000,Poor
3469,5,Graduate,Yes,4200000,8700000,6,583,6000000,800000,8500000,2500000,Approved,17800000,Fair
3470,3,Graduate,Yes,4800000,11500000,12,535,3600000,8000000,15600000,5400000,Rejected,32600000,Fair
3471,3,Not Graduate,Yes,8300000,25900000,8,696,14400000,12200000,23500000,7100000,Approved,57200000,Good
3472,4,Not Graduate,No,7600000,23900000,8,672,2500000,1600000,20200000,6700000,Approved,31000000,Good
3473,4,Graduate,No,5100000,12300000,20,410,9200000,9200000,18700000,5600000,Rejected,42700000,Poor
3474,5,Graduate,No,3600000,11600000,14,546,8500000,300000,12000000,4800000,Rejected,25600000,Fair
3475,3,Not Graduate,Yes,5400000,16800000,16,550,10700000,6400000,13400000,7000000,Approved,37500000,Fair
3476,5,Not Graduate,No,700000,1400000,4,344,1500000,800000,2600000,300000,Rejected,5200000,Poor
3477,2,Not Graduate,Yes,9800000,38200000,10,743,5400000,14800000,24300000,5300000,Approved,49800000,Excellent
3478,4,Graduate,No,9700000,36400000,4,772,13800000,11300000,38100000,13500000,Approved,76700000,Excellent
3479,0,Graduate,Yes,9400000,29900000,12,302,12300000,1500000,35700000,8200000,Rejected,57700000,Poor
3480,3,Graduate,Yes,3200000,9100000,18,376,4500000,800000,9000000,1700000,Rejected,16000000,Poor
3481,0,Graduate,Yes,3700000,11600000,10,747,0,4500000,9000000,3500000,Approved,17000000,Excellent
3482,2,Graduate,Yes,4200000,15800000,6,710,12300000,3700000,12600000,4600000,Approved,33200000,Excellent
3483,2,Not Graduate,No,7000000,24200000,6,892,20600000,500000,21400000,9200000,Approved,51700000,
3484,3,Not Graduate,No,3200000,11500000,16,492,4800000,2300000,10400000,3200000,Rejected,20700000,Poor
3485,5,Graduate,No,7900000,17700000,2,559,19700000,2800000,28900000,5400000,Approved,56800000,Fair
3486,3,Not Graduate,No,2200000,8300000,18,314,1100000,900000,5800000,2000000,Rejected,9800000,Poor
3487,0,Graduate,Yes,2700000,8400000,6,744,1200000,4100000,7500000,2000000,Approved,14800000,Excellent
3488,5,Not Graduate,No,6800000,18000000,12,690,17800000,11800000,25000000,9300000,Approved,63900000,Good
3489,3,Graduate,Yes,6300000,23300000,4,347,18300000,12200000,21100000,8100000,Approved,59700000,Poor
3490,5,Graduate,Yes,9000000,31400000,2,677,12000000,10800000,20700000,8700000,Approved,52200000,Good
3491,1,Graduate,No,4700000,15700000,4,468,13300000,5100000,16200000,3600000,Approved,38200000,Poor
3492,2,Not Graduate,No,8100000,17500000,4,674,10800000,12700000,23200000,9300000,Approved,56000000,Good
3493,2,Not Graduate,No,9000000,27300000,14,353,22600000,4400000,26900000,7200000,Rejected,61100000,Poor
3494,4,Not Graduate,No,3800000,14100000,8,727,3900000,4900000,8200000,5400000,Approved,22400000,Excellent
3495,4,Not Graduate,Yes,8800000,22200000,10,512,6800000,4000000,31900000,9900000,Rejected,52600000,Fair
3496,3,Not Graduate,Yes,8700000,27200000,18,454,9100000,9300000,30900000,12000000,Rejected,61300000,Poor
3497,5,Not Graduate,No,5000000,12400000,14,315,7400000,8600000,17000000,4000000,Rejected,37000000,Poor
3498,0,Not Graduate,Yes,6000000,22700000,10,480,200000,11900000,13700000,8700000,Rejected,34500000,Poor
3499,2,Graduate,Yes,9100000,24200000,16,685,25600000,1900000,31100000,9100000,Approved,67700000,Good
3500,1,Graduate,No,7400000,17900000,6,460,2600000,1300000,25900000,5000000,Rejected,34800000,Poor
3501,1,Not Graduate,Yes,8300000,28400000,16,704,1400000,11700000,16900000,11400000,Approved,41400000,Excellent
3502,1,Graduate,Yes,7600000,23900000,12,692,500000,12200000,27000000,5000000,Approved,44700000,Good
3503,1,Not Graduate,Yes,3500000,9600000,4,398,1700000,6000000,7900000,4600000,Rejected,20200000,Poor
3504,5,Graduate,Yes,1000000,3500000,18,882,900000,500000,2900000,600000,Approved,4900000,
3505,5,Graduate,Yes,9900000,25900000,4,860,7800000,200000,38000000,5400000,Approved,51400000,
3506,2,Graduate,Yes,5700000,15100000,18,330,5900000,3800000,16600000,6200000,Rejected,32500000,Poor
3507,5,Graduate,No,700000,2400000,16,447,1300000,700000,2600000,800000,Rejected,5400000,Poor
3508,0,Not Graduate,Yes,9600000,23800000,12,788,9900000,14400000,21200000,10400000,Approved,55900000,Excellent
3509,1,Not Graduate,No,9300000,28900000,6,526,11100000,1600000,19700000,11000000,Rejected,43400000,Fair
3510,0,Graduate,No,9500000,28400000,18,577,6200000,10300000,30200000,14100000,Approved,60800000,Fair
3511,4,Graduate,Yes,8700000,23400000,16,372,10600000,11700000,20000000,8000000,Rejected,50300000,Poor
3512,5,Graduate,Yes,7300000,21000000,14,759,15500000,8000000,20300000,10800000,Approved,54600000,Excellent
3513,3,Graduate,Yes,4100000,12700000,10,465,6400000,1900000,14100000,3200000,Rejected,25600000,Poor
3514,2,Graduate,No,2900000,10200000,4,789,1200000,4100000,6100000,3600000,Approved,15000000,Excellent
3515,3,Graduate,Yes,7500000,17900000,2,680,7000000,11800000,25000000,6300000,Approved,50100000,Good
3516,1,Graduate,No,7900000,25700000,20,681,14900000,3000000,18100000,8800000,Approved,44800000,Good
3517,1,Graduate,Yes,6900000,22300000,16,673,17400000,100000,21300000,9000000,Approved,47800000,Good
3518,0,Not Graduate,No,6900000,22900000,10,313,5600000,9300000,26200000,8000000,Rejected,49100000,Poor
3519,0,Not Graduate,No,4800000,18800000,16,551,7900000,9400000,17300000,5500000,Approved,40100000,Fair
3520,5,Graduate,Yes,7700000,24400000,8,453,1400000,7700000,22000000,10000000,Rejected,41100000,Poor
3521,3,Not Graduate,No,6900000,22700000,4,650,900000,13400000,15500000,6400000,Approved,36200000,Good
3522,1,Not Graduate,No,1200000,4500000,4,439,3200000,1800000,2900000,1200000,Approved,9100000,Poor
3523,1,Graduate,No,2900000,9600000,4,658,8200000,4300000,7000000,2700000,Approved,22200000,Good
3524,4,Graduate,Yes,5500000,18900000,6,379,13900000,9100000,18500000,3100000,Rejected,44600000,Poor
3525,4,Graduate,Yes,3200000,10700000,4,450,7300000,3000000,8200000,1800000,Approved,20300000,Poor
3526,5,Not Graduate,No,2600000,8200000,4,849,7400000,2000000,8900000,2700000,Approved,21000000,Excellent
3527,0,Graduate,No,500000,1600000,18,865,1400000,400000,1000000,200000,Approved,3000000,
3528,0,Graduate,No,1800000,6900000,10,853,900000,400000,3700000,1700000,Rejected,6700000,
3529,0,Not Graduate,No,1300000,4900000,12,555,2400000,1200000,4100000,1700000,Approved,9400000,Fair
3530,1,Not Graduate,No,9900000,20700000,20,821,12700000,8200000,38100000,11100000,Approved,70100000,Excellent
3531,0,Not Graduate,No,2000000,4700000,2,820,4700000,500000,7900000,1200000,Approved,14300000,Excellent
3532,1,Not Graduate,No,5100000,15300000,4,721,7000000,6100000,15300000,5900000,Approved,34300000,Excellent
3533,4,Graduate,Yes,8200000,24000000,20,831,23000000,3000000,24800000,5400000,Approved,56200000,Excellent
3534,5,Not Graduate,No,4200000,12600000,18,571,8900000,3200000,11700000,6200000,Approved,30000000,Fair
3535,2,Not Graduate,Yes,1300000,4900000,8,582,2100000,1800000,3400000,1700000,Approved,9000000,Fair
3536,1,Not Graduate,Yes,4600000,13600000,18,487,11200000,8500000,15500000,5400000,Rejected,40600000,Poor
3537,1,Not Graduate,No,6600000,19700000,12,758,16000000,4400000,18800000,9500000,Approved,48700000,Excellent
3538,2,Graduate,Yes,8300000,30100000,16,636,5200000,5100000,33100000,7200000,Approved,50600000,Good
3539,0,Graduate,No,6900000,20700000,16,857,17100000,13700000,14600000,8800000,Approved,54200000,
3540,4,Graduate,Yes,4700000,12500000,8,678,13700000,200000,9800000,7000000,Approved,30700000,Good
3541,1,Graduate,No,7900000,15800000,8,551,800000,3500000,18700000,8300000,Approved,31300000,Fair
3542,3,Not Graduate,No,8800000,24900000,16,668,16700000,17200000,30000000,10500000,Approved,74400000,Good
3543,1,Graduate,No,6500000,23400000,2,672,5000000,10400000,16700000,7600000,Approved,39700000,Good
3544,3,Not Graduate,No,3500000,13700000,4,439,5200000,2800000,13000000,4400000,Approved,25400000,Poor
3545,2,Not Graduate,Yes,8200000,19600000,16,636,11500000,2300000,28800000,10700000,Approved,53300000,Good
3546,0,Not Graduate,Yes,2000000,6000000,14,393,1500000,1400000,5900000,2900000,Rejected,11700000,Poor
3547,5,Not Graduate,No,2700000,8200000,2,848,7000000,1000000,6200000,1500000,Approved,15700000,Excellent
3548,0,Graduate,Yes,5300000,17600000,4,790,2000000,10200000,19700000,7700000,Approved,39600000,Excellent
3549,2,Not Graduate,No,9900000,19900000,6,312,21400000,2200000,31400000,11000000,Rejected,66000000,Poor
3550,2,Not Graduate,Yes,5000000,19500000,14,775,3100000,4700000,9900000,6500000,Approved,24200000,Excellent
3551,2,Not Graduate,No,9100000,18600000,20,403,18400000,11700000,20300000,9200000,Rejected,59600000,Poor
3552,3,Not Graduate,Yes,7600000,26400000,14,867,9200000,700000,27900000,7400000,Approved,45200000,
3553,0,Graduate,No,5200000,17800000,18,558,8300000,5400000,13000000,3100000,Approved,29800000,Fair
3554,5,Graduate,No,1800000,6000000,4,548,1400000,2400000,6500000,2600000,Approved,12900000,Fair
3555,0,Not Graduate,No,7300000,28200000,16,486,15300000,8800000,16400000,7700000,Rejected,48200000,Poor
3556,4,Graduate,No,3200000,11600000,6,635,3300000,4600000,6500000,3900000,Approved,18300000,Good
3557,5,Graduate,No,5200000,20700000,2,538,3200000,2000000,14600000,3600000,Approved,23400000,Fair
3558,4,Not Graduate,No,7100000,28200000,14,496,6300000,10900000,27700000,4600000,Rejected,49500000,Poor
3559,4,Graduate,Yes,1400000,4800000,6,411,1400000,300000,4400000,1600000,Rejected,7700000,Poor
3560,4,Not Graduate,No,2700000,10700000,6,857,7400000,4200000,8200000,2800000,Approved,22600000,
3561,5,Graduate,Yes,6500000,18100000,10,360,15700000,10600000,20200000,6100000,Rejected,52600000,Poor
3562,4,Graduate,No,9300000,35900000,18,461,9800000,12700000,26200000,11400000,Rejected,60100000,Poor
3563,0,Graduate,Yes,6700000,14900000,16,638,3300000,6900000,22300000,8100000,Approved,40600000,Good
3564,5,Graduate,No,6800000,19300000,6,865,12100000,100000,22900000,9000000,Approved,44100000,
3565,5,Not Graduate,No,5600000,13600000,4,449,5900000,5700000,18800000,4300000,Rejected,34700000,Poor
3566,1,Not Graduate,Yes,1900000,4700000,2,870,4700000,2300000,3900000,2300000,Approved,13200000,
3567,5,Not Graduate,No,8400000,19500000,6,815,5300000,2500000,24000000,7200000,Approved,39000000,Excellent
3568,2,Not Graduate,Yes,2500000,7200000,16,454,4200000,1000000,7100000,2100000,Rejected,14400000,Poor
3569,1,Not Graduate,Yes,2900000,9900000,18,783,1300000,100000,11000000,2600000,Approved,15000000,Excellent
3570,3,Graduate,Yes,3200000,7400000,2,543,3600000,4500000,11200000,4600000,Rejected,23900000,Fair
3571,4,Not Graduate,Yes,3000000,10900000,2,786,7600000,3300000,8000000,3200000,Approved,22100000,Excellent
3572,3,Graduate,Yes,800000,2500000,20,395,1500000,300000,1600000,500000,Rejected,3900000,Poor
3573,2,Not Graduate,Yes,400000,1300000,2,885,200000,300000,1100000,500000,Approved,2100000,
3574,2,Not Graduate,No,4400000,10600000,20,488,10800000,2400000,13200000,4600000,Rejected,31000000,Poor
3575,2,Not Graduate,Yes,8700000,19900000,10,829,7500000,10500000,20200000,8400000,Approved,46600000,Excellent
3576,4,Not Graduate,No,7400000,15400000,6,677,22000000,13500000,28900000,7400000,Approved,71800000,Good
3577,4,Not Graduate,Yes,5700000,14400000,12,645,14500000,8600000,12900000,4700000,Approved,40700000,Good
3578,5,Not Graduate,Yes,9700000,27600000,10,788,9400000,3100000,31800000,10600000,Approved,54900000,Excellent
3579,2,Not Graduate,No,7000000,22400000,6,649,12200000,9900000,17800000,8900000,Approved,48800000,Good
3580,2,Not Graduate,No,8900000,23100000,4,519,22800000,500000,25200000,4700000,Rejected,53200000,Fair
3581,3,Graduate,Yes,3100000,11200000,14,772,3400000,5800000,8300000,2100000,Approved,19600000,Excellent
3582,4,Graduate,No,2200000,6100000,12,330,5500000,2900000,5000000,2200000,Rejected,15600000,Poor
3583,5,Not Graduate,Yes,7100000,21500000,4,557,8900000,8000000,26400000,4000000,Approved,47300000,Fair
3584,4,Graduate,Yes,8200000,19000000,6,334,24500000,6800000,28600000,10200000,Rejected,70100000,Poor
3585,3,Graduate,Yes,9800000,28400000,12,487,8900000,15400000,30800000,11100000,Rejected,66200000,Poor
3586,2,Graduate,Yes,3900000,9700000,8,539,4400000,7600000,7900000,5100000,Rejected,25000000,Fair
3587,2,Graduate,Yes,2200000,8100000,8,710,500000,2900000,7300000,1000000,Approved,11700000,Excellent
3588,5,Not Graduate,Yes,600000,1700000,20,879,1100000,100000,2300000,700000,Approved,4200000,
3589,4,Not Graduate,Yes,6900000,22000000,10,512,6100000,9100000,20600000,3900000,Rejected,39700000,Fair
3590,2,Graduate,Yes,7400000,27300000,18,561,12600000,400000,27100000,9600000,Approved,49700000,Fair
3591,3,Not Graduate,Yes,4000000,11600000,6,539,5900000,2600000,12100000,4700000,Rejected,25300000,Fair
3592,3,Not Graduate,Yes,700000,2000000,18,544,800000,1300000,1500000,400000,Rejected,4000000,Fair
3593,2,Not Graduate,Yes,1900000,4600000,16,631,3200000,2700000,4500000,2700000,Approved,13100000,Good
3594,2,Graduate,No,2200000,6800000,20,546,4600000,200000,4500000,2200000,Rejected,11500000,Fair
3595,1,Graduate,Yes,2000000,5600000,14,569,5000000,1100000,7900000,1600000,Approved,15600000,Fair
3596,4,Not Graduate,No,7400000,17900000,6,384,13400000,12300000,22400000,4700000,Rejected,52800000,Poor
3597,2,Not Graduate,Yes,2300000,9000000,6,583,3600000,1300000,6900000,3400000,Approved,15200000,Fair
3598,5,Not Graduate,Yes,4000000,15500000,12,517,0,600000,12100000,3500000,Rejected,16200000,Fair
3599,3,Graduate,Yes,1500000,5800000,18,420,800000,1900000,4100000,1400000,Rejected,8200000,Poor
3600,2,Not Graduate,Yes,5200000,12900000,18,644,400000,5000000,12000000,7500000,Approved,24900000,Good
3601,2,Graduate,No,5400000,14500000,8,349,10800000,4800000,21100000,6600000,Rejected,43300000,Poor
3602,3,Graduate,No,7700000,25300000,18,662,3400000,11400000,19100000,9900000,Approved,43800000,Good
3603,0,Not Graduate,Yes,1900000,6400000,20,704,900000,3400000,5300000,1900000,Approved,11500000,Excellent
3604,4,Not Graduate,Yes,6400000,15500000,2,324,18400000,11100000,13900000,4500000,Rejected,47900000,Poor
3605,5,Graduate,No,700000,1700000,18,757,1900000,200000,2100000,600000,Approved,4800000,Excellent
3606,3,Graduate,Yes,5800000,23000000,16,361,6000000,10100000,23000000,2800000,Rejected,41900000,Poor
3607,1,Graduate,No,1800000,5400000,4,415,4400000,2000000,5600000,1800000,Approved,13800000,Poor
3608,5,Graduate,Yes,4300000,13800000,18,618,9600000,800000,14000000,2400000,Approved,26800000,Good
3609,4,Graduate,No,8000000,27100000,8,524,16900000,10900000,25600000,8400000,Rejected,61800000,Fair
3610,0,Not Graduate,No,1100000,4100000,18,887,400000,1300000,2600000,1300000,Approved,5600000,
3611,2,Not Graduate,Yes,8800000,31100000,12,729,12300000,2400000,21900000,9400000,Approved,46000000,Excellent
3612,4,Graduate,No,4800000,18600000,14,774,10800000,5800000,12700000,6500000,Approved,35800000,Excellent
3613,0,Not Graduate,Yes,200000,700000,20,724,600000,0,500000,300000,Approved,1400000,Excellent
3614,5,Graduate,Yes,1400000,2700000,16,320,900000,2500000,2700000,2000000,Rejected,8100000,Poor
3615,5,Graduate,No,2500000,6400000,16,590,3200000,3900000,5800000,3500000,Approved,16400000,Fair
3616,5,Graduate,No,8100000,25300000,8,796,15900000,12600000,21500000,7800000,Approved,57800000,Excellent
3617,0,Graduate,Yes,6100000,19200000,6,890,13900000,5900000,16700000,7600000,Approved,44100000,
3618,0,Not Graduate,Yes,2000000,4600000,16,651,2100000,2400000,7200000,1600000,Approved,13300000,Good
3619,4,Not Graduate,No,4800000,10100000,12,634,9200000,300000,15000000,6900000,Approved,31400000,Good
3620,4,Graduate,Yes,900000,2800000,2,660,1200000,1400000,2400000,900000,Approved,5900000,Good
3621,4,Not Graduate,No,1300000,3500000,12,512,3300000,1400000,3200000,700000,Rejected,8600000,Fair
3622,4,Not Graduate,Yes,4200000,9100000,2,900,6700000,5300000,10900000,5900000,Approved,28800000,
3623,2,Graduate,Yes,3300000,11100000,20,823,4600000,1500000,11700000,2900000,Approved,20700000,Excellent
3624,2,Not Graduate,Yes,8700000,28400000,12,880,8000000,1800000,19400000,4400000,Approved,33600000,
3625,1,Not Graduate,Yes,800000,2600000,2,439,600000,0,1800000,400000,Approved,2800000,Poor
3626,5,Graduate,Yes,7400000,17100000,2,441,14700000,1600000,20600000,10800000,Rejected,47700000,Poor
3627,3,Not Graduate,No,6900000,18500000,6,360,14000000,0,18800000,9600000,Rejected,42400000,Poor
3628,1,Graduate,Yes,8800000,33700000,14,561,10200000,7100000,25700000,11900000,Approved,54900000,Fair
3629,2,Graduate,Yes,8600000,32500000,4,758,20900000,600000,18000000,6900000,Approved,46400000,Excellent
3630,2,Graduate,No,5400000,20600000,18,621,11200000,2200000,11600000,5500000,Approved,30500000,Good
3631,4,Graduate,Yes,2900000,5900000,18,621,200000,3100000,8500000,3500000,Approved,15300000,Good
3632,3,Graduate,No,9800000,21000000,12,342,25400000,16600000,26900000,7000000,Rejected,75900000,Poor
3633,4,Graduate,No,3300000,10800000,4,552,4200000,900000,8600000,3300000,Approved,17000000,Fair
3634,0,Not Graduate,No,300000,500000,18,376,300000,0,800000,300000,Rejected,1400000,Poor
3635,0,Graduate,No,1500000,4300000,12,801,4400000,2200000,3300000,1100000,Approved,11000000,Excellent
3636,3,Not Graduate,Yes,5400000,16300000,4,512,1600000,3400000,13100000,6000000,Approved,24100000,Fair
3637,0,Graduate,No,6600000,15200000,18,497,1500000,6900000,14500000,9300000,Rejected,32200000,Poor
3638,0,Graduate,No,5700000,17200000,8,386,4200000,7100000,14400000,2900000,Rejected,28600000,Poor
3639,3,Not Graduate,Yes,8500000,26100000,2,683,6600000,10400000,24100000,5700000,Approved,46800000,Good
3640,0,Graduate,No,7400000,24100000,16,779,800000,2900000,28900000,4900000,Approved,37500000,Excellent
3641,3,Not Graduate,Yes,7800000,17700000,6,876,15600000,15200000,25100000,10800000,Approved,66700000,
3642,3,Graduate,Yes,7200000,16500000,18,515,7800000,6300000,17300000,10600000,Rejected,42000000,Fair
3643,2,Not Graduate,No,7600000,19300000,12,463,5400000,1500000,16000000,9600000,Rejected,32500000,Poor
3644,4,Not Graduate,Yes,7000000,26700000,4,486,10600000,12200000,18800000,6000000,Approved,47600000,Poor
3645,0,Not Graduate,No,5700000,13000000,6,328,7800000,7500000,20700000,8200000,Rejected,44200000,Poor
3646,2,Not Graduate,No,8200000,30600000,10,343,9800000,11500000,16900000,7000000,Rejected,45200000,Poor
3647,0,Graduate,Yes,9000000,27800000,8,712,900000,6700000,24400000,5800000,Approved,37800000,Excellent
3648,3,Not Graduate,No,3900000,11900000,6,607,6600000,6000000,8800000,2000000,Approved,23400000,Good
3649,0,Graduate,No,6500000,16200000,4,812,17200000,10700000,20200000,6200000,Approved,54300000,Excellent
3650,4,Not Graduate,Yes,2300000,7700000,16,589,6000000,4400000,6300000,2300000,Approved,19000000,Fair
3651,1,Not Graduate,No,5700000,21800000,18,657,14100000,3200000,21800000,3200000,Approved,42300000,Good
3652,4,Not Graduate,No,800000,2800000,12,453,1500000,300000,2900000,600000,Rejected,5300000,Poor
3653,4,Not Graduate,Yes,8400000,19700000,14,889,22400000,5800000,22000000,12100000,Approved,62300000,
3654,1,Graduate,Yes,4300000,17200000,4,564,10400000,6600000,11500000,2200000,Approved,30700000,Fair
3655,1,Not Graduate,Yes,300000,900000,20,419,800000,0,600000,300000,Rejected,1700000,Poor
3656,1,Graduate,No,8700000,34000000,16,663,5400000,10700000,17800000,8100000,Approved,42000000,Good
3657,1,Not Graduate,No,4400000,12100000,4,884,9800000,6500000,15000000,6000000,Approved,37300000,
3658,1,Graduate,Yes,5600000,16800000,16,528,7500000,6500000,12300000,3900000,Rejected,30200000,Fair
3659,2,Graduate,No,600000,1300000,12,475,100000,1100000,2300000,600000,Rejected,4100000,Poor
3660,4,Not Graduate,Yes,2500000,5100000,20,695,1100000,4100000,6700000,3500000,Approved,15400000,Good
3661,5,Not Graduate,No,3800000,10500000,10,759,1800000,6700000,8100000,5300000,Approved,21900000,Excellent
3662,2,Not Graduate,No,2500000,9600000,4,636,900000,1000000,7300000,2000000,Approved,11200000,Good
3663,3,Not Graduate,Yes,5500000,20400000,10,546,10600000,8200000,13500000,4000000,Rejected,36300000,Fair
3664,5,Graduate,Yes,4500000,17100000,2,639,10600000,7500000,12000000,6500000,Approved,36600000,Good
3665,4,Not Graduate,No,1900000,4000000,10,388,500000,1400000,5600000,900000,Rejected,8400000,Poor
3666,5,Graduate,Yes,6400000,20000000,12,594,100000,2100000,16500000,5500000,Approved,24200000,Fair
3667,1,Not Graduate,Yes,3800000,11100000,6,760,2100000,1800000,8700000,5700000,Approved,18300000,Excellent
3668,4,Not Graduate,Yes,6300000,16900000,16,582,16000000,3600000,23700000,6000000,Approved,49300000,Fair
3669,3,Not Graduate,No,300000,600000,6,896,300000,400000,600000,400000,Approved,1700000,
3670,5,Not Graduate,Yes,7100000,21800000,18,891,7000000,0,18900000,4700000,Approved,30600000,
3671,2,Not Graduate,Yes,600000,1700000,2,495,1700000,200000,1200000,500000,Rejected,3600000,Poor
3672,3,Graduate,Yes,4400000,15300000,16,865,1200000,8400000,15000000,3400000,Approved,28000000,
3673,4,Not Graduate,No,7600000,20800000,12,775,1900000,13600000,19200000,6400000,Approved,41100000,Excellent
3674,5,Graduate,Yes,8700000,26400000,10,318,11800000,2900000,23200000,9200000,Rejected,47100000,Poor
3675,3,Graduate,Yes,5600000,12700000,12,395,8200000,9300000,22000000,6400000,Rejected,45900000,Poor
3676,4,Not Graduate,No,4100000,13100000,14,772,11200000,4200000,10500000,3800000,Approved,29700000,Excellent
3677,2,Not Graduate,Yes,7900000,16100000,18,318,17300000,2900000,29900000,9300000,Rejected,59400000,Poor
3678,3,Not Graduate,Yes,5600000,20900000,14,649,4000000,10700000,13000000,8200000,Approved,35900000,Good
3679,3,Not Graduate,No,1200000,3100000,10,438,1500000,2200000,3900000,1000000,Rejected,8600000,Poor
3680,5,Graduate,No,6900000,19700000,6,588,9800000,7500000,17100000,7300000,Approved,41700000,Fair
3681,5,Not Graduate,No,2700000,5600000,2,815,1100000,2000000,7100000,2600000,Approved,12800000,Excellent
3682,4,Graduate,Yes,9800000,22100000,4,364,16800000,11100000,26500000,7300000,Rejected,61700000,Poor
3683,2,Not Graduate,No,9300000,32300000,4,586,14300000,6400000,37000000,10400000,Approved,68100000,Fair
3684,4,Not Graduate,No,6700000,25300000,12,555,16900000,3600000,23500000,4900000,Approved,48900000,Fair
3685,4,Graduate,No,1300000,4600000,10,312,1800000,600000,3100000,800000,Rejected,6300000,Poor
3686,2,Graduate,Yes,7900000,17100000,16,605,19200000,14100000,21900000,10400000,Approved,65600000,Good
3687,5,Not Graduate,No,6700000,23200000,18,672,1600000,6700000,20800000,5400000,Approved,34500000,Good
3688,2,Not Graduate,Yes,2100000,4500000,18,591,2500000,500000,5500000,1500000,Approved,10000000,Fair
3689,4,Graduate,Yes,4700000,11000000,4,321,10100000,100000,9600000,6900000,Rejected,26700000,Poor
3690,2,Graduate,No,3700000,13400000,16,393,6400000,600000,14200000,3500000,Rejected,24700000,Poor
3691,0,Graduate,Yes,5800000,21800000,2,561,4400000,7200000,15000000,4200000,Approved,30800000,Fair
3692,5,Graduate,Yes,2400000,6900000,20,725,1700000,400000,8800000,2400000,Approved,13300000,Excellent
3693,1,Not Graduate,Yes,8100000,27600000,16,438,1000000,10500000,32200000,8000000,Rejected,51700000,Poor
3694,5,Graduate,Yes,5400000,21400000,12,399,4000000,9700000,12400000,6800000,Rejected,32900000,Poor
3695,0,Graduate,No,1400000,5400000,8,592,4100000,400000,4300000,800000,Approved,9600000,Fair
3696,2,Not Graduate,No,2500000,8600000,8,835,2500000,4000000,7700000,1300000,Approved,15500000,Excellent
3697,0,Not Graduate,Yes,1600000,5300000,4,733,400000,2100000,5500000,1100000,Approved,9100000,Excellent
3698,0,Not Graduate,No,3700000,10600000,20,484,5800000,1300000,13900000,3500000,Rejected,24500000,Poor
3699,5,Not Graduate,Yes,500000,1800000,20,615,500000,700000,1100000,300000,Approved,2600000,Good
3700,3,Not Graduate,Yes,5300000,19500000,4,591,13200000,4700000,19800000,7900000,Approved,45600000,Fair
3701,0,Graduate,Yes,2800000,6800000,12,349,4100000,2000000,11100000,1400000,Rejected,18600000,Poor
3702,1,Graduate,Yes,9600000,29900000,18,478,18500000,15200000,38200000,9400000,Rejected,81300000,Poor
3703,4,Graduate,No,2200000,7800000,20,633,0,3900000,8400000,1900000,Approved,14200000,Good
3704,1,Not Graduate,Yes,8400000,30900000,8,378,18600000,1000000,25900000,11100000,Rejected,56600000,Poor
3705,1,Not Graduate,No,2100000,5300000,20,461,1500000,3800000,8100000,1700000,Rejected,15100000,Poor
3706,2,Not Graduate,Yes,2800000,7000000,2,834,500000,2900000,8100000,1300000,Approved,12800000,Excellent
3707,0,Not Graduate,No,2500000,5800000,20,671,7400000,500000,7500000,2000000,Approved,17400000,Good
3708,3,Graduate,Yes,1700000,5800000,10,524,4100000,2900000,6600000,800000,Rejected,14400000,Fair
3709,3,Graduate,No,6100000,20700000,4,816,14900000,5400000,24200000,5900000,Approved,50400000,Excellent
